GeneID,KEGG,KEGG_Description
Ghir_D08G015670,ko05200,Pathways in cancer
Ghir_D08G018900,ko05200,Pathways in cancer
Ghir_D08G019890,ko05200,Pathways in cancer
Ghir_D08G019900,ko05200,Pathways in cancer
Ghir_D08G025260,ko05200,Pathways in cancer
Ghir_D08G025730,ko05200,Pathways in cancer
Ghir_D08G026730,ko05200,Pathways in cancer
Ghir_D09G000060,ko05200,Pathways in cancer
Ghir_D09G000670,ko05200,Pathways in cancer
Ghir_D09G001410,ko05200,Pathways in cancer
Ghir_D09G004970,ko05200,Pathways in cancer
Ghir_D09G005780,ko05200,Pathways in cancer
Ghir_D09G006690,ko05200,Pathways in cancer
Ghir_D09G009940,ko05200,Pathways in cancer
Ghir_D09G010370,ko05200,Pathways in cancer
Ghir_D09G010740,ko05200,Pathways in cancer
Ghir_D09G016380,ko05200,Pathways in cancer
Ghir_D09G016460,ko05200,Pathways in cancer
Ghir_D09G023990,ko05200,Pathways in cancer
Ghir_D10G000120,ko05200,Pathways in cancer
Ghir_D10G003390,ko05200,Pathways in cancer
Ghir_D10G011970,ko05200,Pathways in cancer
Ghir_D10G015610,ko05200,Pathways in cancer
Ghir_D10G018080,ko05200,Pathways in cancer
Ghir_D10G019190,ko05200,Pathways in cancer
Ghir_D10G020200,ko05200,Pathways in cancer
Ghir_D10G027620,ko05200,Pathways in cancer
Ghir_D11G002250,ko05200,Pathways in cancer
Ghir_D11G005300,ko05200,Pathways in cancer
Ghir_D11G006840,ko05200,Pathways in cancer
Ghir_D11G007600,ko05200,Pathways in cancer
Ghir_D11G007740,ko05200,Pathways in cancer
Ghir_D11G012320,ko05200,Pathways in cancer
Ghir_D11G012420,ko05200,Pathways in cancer
Ghir_D11G013320,ko05200,Pathways in cancer
Ghir_D11G014400,ko05200,Pathways in cancer
Ghir_D11G016760,ko05200,Pathways in cancer
Ghir_D11G018420,ko05200,Pathways in cancer
Ghir_D11G020880,ko05200,Pathways in cancer
Ghir_D11G020890,ko05200,Pathways in cancer
Ghir_D11G023100,ko05200,Pathways in cancer
Ghir_D11G023220,ko05200,Pathways in cancer
Ghir_D11G023820,ko05200,Pathways in cancer
Ghir_D11G024660,ko05200,Pathways in cancer
Ghir_D11G029950,ko05200,Pathways in cancer
Ghir_D11G033650,ko05200,Pathways in cancer
Ghir_D11G035170,ko05200,Pathways in cancer
Ghir_D12G000960,ko05200,Pathways in cancer
Ghir_D12G001010,ko05200,Pathways in cancer
Ghir_D12G001850,ko05200,Pathways in cancer
Ghir_D12G002320,ko05200,Pathways in cancer
Ghir_D12G003530,ko05200,Pathways in cancer
Ghir_D12G003570,ko05200,Pathways in cancer
Ghir_D12G003590,ko05200,Pathways in cancer
Ghir_D12G004460,ko05200,Pathways in cancer
Ghir_D12G008140,ko05200,Pathways in cancer
Ghir_D12G013370,ko05200,Pathways in cancer
Ghir_D12G013380,ko05200,Pathways in cancer
Ghir_D12G024090,ko05200,Pathways in cancer
Ghir_D12G024100,ko05200,Pathways in cancer
Ghir_D12G026910,ko05200,Pathways in cancer
Ghir_D12G027200,ko05200,Pathways in cancer
Ghir_D12G028640,ko05200,Pathways in cancer
Ghir_D12G029060,ko05200,Pathways in cancer
Ghir_D13G001420,ko05200,Pathways in cancer
Ghir_D13G002320,ko05200,Pathways in cancer
Ghir_D13G003500,ko05200,Pathways in cancer
Ghir_D13G009090,ko05200,Pathways in cancer
Ghir_D13G010870,ko05200,Pathways in cancer
Ghir_D13G011960,ko05200,Pathways in cancer
Ghir_D13G013080,ko05200,Pathways in cancer
Ghir_D13G013090,ko05200,Pathways in cancer
Ghir_D13G013300,ko05200,Pathways in cancer
Ghir_D13G014300,ko05200,Pathways in cancer
Ghir_D13G016720,ko05200,Pathways in cancer
Ghir_D13G016730,ko05200,Pathways in cancer
Ghir_D13G016740,ko05200,Pathways in cancer
Ghir_D13G016750,ko05200,Pathways in cancer
Ghir_D13G016910,ko05200,Pathways in cancer
Ghir_D13G016930,ko05200,Pathways in cancer
Ghir_D13G021650,ko05200,Pathways in cancer
Ghir_D13G023890,ko05200,Pathways in cancer
Ghir_D13G023900,ko05200,Pathways in cancer
Ghir_D13G024070,ko05200,Pathways in cancer
Ghir_D13G024120,ko05200,Pathways in cancer
Ghir_D13G024190,ko05200,Pathways in cancer
Ghir_D13G024440,ko05200,Pathways in cancer
Ghir_D13G024580,ko05200,Pathways in cancer
Ghir_A01G001410,ko05202,Transcriptional misregulation in cancer
Ghir_A01G002350,ko05202,Transcriptional misregulation in cancer
Ghir_A01G014390,ko05202,Transcriptional misregulation in cancer
Ghir_A01G014400,ko05202,Transcriptional misregulation in cancer
Ghir_A02G005880,ko05202,Transcriptional misregulation in cancer
Ghir_A02G009990,ko05202,Transcriptional misregulation in cancer
Ghir_A02G014370,ko05202,Transcriptional misregulation in cancer
Ghir_A02G014380,ko05202,Transcriptional misregulation in cancer
Ghir_A03G003320,ko05202,Transcriptional misregulation in cancer
Ghir_A03G007210,ko05202,Transcriptional misregulation in cancer
Ghir_A03G016130,ko05202,Transcriptional misregulation in cancer
Ghir_A03G018610,ko05202,Transcriptional misregulation in cancer
Ghir_A03G020040,ko05202,Transcriptional misregulation in cancer
Ghir_A03G023850,ko05202,Transcriptional misregulation in cancer
Ghir_A04G014130,ko05202,Transcriptional misregulation in cancer
Ghir_A05G001760,ko05202,Transcriptional misregulation in cancer
Ghir_A05G011100,ko05202,Transcriptional misregulation in cancer
Ghir_A05G013900,ko05202,Transcriptional misregulation in cancer
Ghir_A05G019510,ko05202,Transcriptional misregulation in cancer
Ghir_A05G022850,ko05202,Transcriptional misregulation in cancer
Ghir_A05G030400,ko05202,Transcriptional misregulation in cancer
Ghir_A05G035320,ko05202,Transcriptional misregulation in cancer
Ghir_A05G037100,ko05202,Transcriptional misregulation in cancer
Ghir_A05G037500,ko05202,Transcriptional misregulation in cancer
Ghir_A06G015140,ko05202,Transcriptional misregulation in cancer
Ghir_A07G014660,ko05202,Transcriptional misregulation in cancer
Ghir_A07G023860,ko05202,Transcriptional misregulation in cancer
Ghir_A08G025110,ko05202,Transcriptional misregulation in cancer
Ghir_A08G026710,ko05202,Transcriptional misregulation in cancer
Ghir_A09G002540,ko05202,Transcriptional misregulation in cancer
Ghir_A09G002550,ko05202,Transcriptional misregulation in cancer
Ghir_A09G002570,ko05202,Transcriptional misregulation in cancer
Ghir_A09G002970,ko05202,Transcriptional misregulation in cancer
Ghir_A09G008450,ko05202,Transcriptional misregulation in cancer
Ghir_A09G010210,ko05202,Transcriptional misregulation in cancer
Ghir_A09G018040,ko05202,Transcriptional misregulation in cancer
Ghir_A10G004500,ko05202,Transcriptional misregulation in cancer
Ghir_A10G004880,ko05202,Transcriptional misregulation in cancer
Ghir_A10G004890,ko05202,Transcriptional misregulation in cancer
Ghir_A10G005720,ko05202,Transcriptional misregulation in cancer
Ghir_A10G008520,ko05202,Transcriptional misregulation in cancer
Ghir_A10G016340,ko05202,Transcriptional misregulation in cancer
Ghir_A10G021130,ko05202,Transcriptional misregulation in cancer
Ghir_A11G004600,ko05202,Transcriptional misregulation in cancer
Ghir_A11G007480,ko05202,Transcriptional misregulation in cancer
Ghir_A11G008720,ko05202,Transcriptional misregulation in cancer
Ghir_A11G018700,ko05202,Transcriptional misregulation in cancer
Ghir_A12G000060,ko05202,Transcriptional misregulation in cancer
Ghir_A12G005960,ko05202,Transcriptional misregulation in cancer
Ghir_A12G018920,ko05202,Transcriptional misregulation in cancer
Ghir_A13G002240,ko05202,Transcriptional misregulation in cancer
Ghir_A13G013950,ko05202,Transcriptional misregulation in cancer
Ghir_A13G022040,ko05202,Transcriptional misregulation in cancer
Ghir_A13G022800,ko05202,Transcriptional misregulation in cancer
Ghir_A13G023720,ko05202,Transcriptional misregulation in cancer
Ghir_D01G001410,ko05202,Transcriptional misregulation in cancer
Ghir_D01G002260,ko05202,Transcriptional misregulation in cancer
Ghir_D01G015160,ko05202,Transcriptional misregulation in cancer
Ghir_D01G015170,ko05202,Transcriptional misregulation in cancer
Ghir_D02G006210,ko05202,Transcriptional misregulation in cancer
Ghir_D02G010010,ko05202,Transcriptional misregulation in cancer
Ghir_D02G017400,ko05202,Transcriptional misregulation in cancer
Ghir_D02G019970,ko05202,Transcriptional misregulation in cancer
Ghir_D02G021440,ko05202,Transcriptional misregulation in cancer
Ghir_D03G004040,ko05202,Transcriptional misregulation in cancer
Ghir_D03G004050,ko05202,Transcriptional misregulation in cancer
Ghir_D03G011510,ko05202,Transcriptional misregulation in cancer
Ghir_D03G015630,ko05202,Transcriptional misregulation in cancer
Ghir_D03G015650,ko05202,Transcriptional misregulation in cancer
Ghir_D04G004580,ko05202,Transcriptional misregulation in cancer
Ghir_D04G005540,ko05202,Transcriptional misregulation in cancer
Ghir_D04G005950,ko05202,Transcriptional misregulation in cancer
Ghir_D04G008490,ko05202,Transcriptional misregulation in cancer
Ghir_D04G011270,ko05202,Transcriptional misregulation in cancer
Ghir_D04G018640,ko05202,Transcriptional misregulation in cancer
Ghir_D04G018660,ko05202,Transcriptional misregulation in cancer
Ghir_D04G018680,ko05202,Transcriptional misregulation in cancer
Ghir_D05G001940,ko05202,Transcriptional misregulation in cancer
Ghir_D05G013630,ko05202,Transcriptional misregulation in cancer
Ghir_D05G019540,ko05202,Transcriptional misregulation in cancer
Ghir_D05G022770,ko05202,Transcriptional misregulation in cancer
Ghir_D05G030340,ko05202,Transcriptional misregulation in cancer
Ghir_D06G015500,ko05202,Transcriptional misregulation in cancer
Ghir_D06G016000,ko05202,Transcriptional misregulation in cancer
Ghir_D07G011590,ko05202,Transcriptional misregulation in cancer
Ghir_D07G014950,ko05202,Transcriptional misregulation in cancer
Ghir_D07G023920,ko05202,Transcriptional misregulation in cancer
Ghir_D08G003720,ko05202,Transcriptional misregulation in cancer
Ghir_D08G016330,ko05202,Transcriptional misregulation in cancer
Ghir_D08G016340,ko05202,Transcriptional misregulation in cancer
Ghir_D08G026020,ko05202,Transcriptional misregulation in cancer
Ghir_D09G002460,ko05202,Transcriptional misregulation in cancer
Ghir_D09G002480,ko05202,Transcriptional misregulation in cancer
Ghir_D09G002490,ko05202,Transcriptional misregulation in cancer
Ghir_D09G002500,ko05202,Transcriptional misregulation in cancer
Ghir_D09G002520,ko05202,Transcriptional misregulation in cancer
Ghir_D09G002870,ko05202,Transcriptional misregulation in cancer
Ghir_D09G008150,ko05202,Transcriptional misregulation in cancer
Ghir_D09G009940,ko05202,Transcriptional misregulation in cancer
Ghir_D09G017500,ko05202,Transcriptional misregulation in cancer
Ghir_D10G005280,ko05202,Transcriptional misregulation in cancer
Ghir_D10G005690,ko05202,Transcriptional misregulation in cancer
Ghir_D10G006550,ko05202,Transcriptional misregulation in cancer
Ghir_D10G009030,ko05202,Transcriptional misregulation in cancer
Ghir_D10G010730,ko05202,Transcriptional misregulation in cancer
Ghir_D10G022950,ko05202,Transcriptional misregulation in cancer
Ghir_D11G007500,ko05202,Transcriptional misregulation in cancer
Ghir_D11G008690,ko05202,Transcriptional misregulation in cancer
Ghir_D11G010910,ko05202,Transcriptional misregulation in cancer
Ghir_D12G005960,ko05202,Transcriptional misregulation in cancer
Ghir_D12G019130,ko05202,Transcriptional misregulation in cancer
Ghir_D13G002530,ko05202,Transcriptional misregulation in cancer
Ghir_D13G014620,ko05202,Transcriptional misregulation in cancer
Ghir_D13G022770,ko05202,Transcriptional misregulation in cancer
Ghir_D13G023490,ko05202,Transcriptional misregulation in cancer
Ghir_D13G024440,ko05202,Transcriptional misregulation in cancer
Ghir_Scaffold2521G000010,ko05202,Transcriptional misregulation in cancer
Ghir_A01G001190,ko05203,Viral carcinogenesis
Ghir_A01G001410,ko05203,Viral carcinogenesis
Ghir_A01G011730,ko05203,Viral carcinogenesis
Ghir_A01G011880,ko05203,Viral carcinogenesis
Ghir_A01G014280,ko05203,Viral carcinogenesis
Ghir_A01G016070,ko05203,Viral carcinogenesis
Ghir_A01G019200,ko05203,Viral carcinogenesis
Ghir_A01G019240,ko05203,Viral carcinogenesis
Ghir_A01G020250,ko05203,Viral carcinogenesis
Ghir_A01G020260,ko05203,Viral carcinogenesis
Ghir_A01G021200,ko05203,Viral carcinogenesis
Ghir_A01G022050,ko05203,Viral carcinogenesis
Ghir_A02G002700,ko05203,Viral carcinogenesis
Ghir_A02G007190,ko05203,Viral carcinogenesis
Ghir_A02G008250,ko05203,Viral carcinogenesis
Ghir_A02G009580,ko05203,Viral carcinogenesis
Ghir_A02G011860,ko05203,Viral carcinogenesis
Ghir_A02G012150,ko05203,Viral carcinogenesis
Ghir_A02G012410,ko05203,Viral carcinogenesis
Ghir_A02G012460,ko05203,Viral carcinogenesis
Ghir_A02G015720,ko05203,Viral carcinogenesis
Ghir_A03G002920,ko05203,Viral carcinogenesis
Ghir_A03G004460,ko05203,Viral carcinogenesis
Ghir_A03G004660,ko05203,Viral carcinogenesis
Ghir_A03G004730,ko05203,Viral carcinogenesis
Ghir_A03G004780,ko05203,Viral carcinogenesis
Ghir_A03G006540,ko05203,Viral carcinogenesis
Ghir_A03G007210,ko05203,Viral carcinogenesis
Ghir_A03G008200,ko05203,Viral carcinogenesis
Ghir_A03G018510,ko05203,Viral carcinogenesis
Ghir_A03G018610,ko05203,Viral carcinogenesis
Ghir_A03G019310,ko05203,Viral carcinogenesis
Ghir_A03G023460,ko05203,Viral carcinogenesis
Ghir_A04G005630,ko05203,Viral carcinogenesis
Ghir_A04G005730,ko05203,Viral carcinogenesis
Ghir_A04G006550,ko05203,Viral carcinogenesis
Ghir_A04G007450,ko05203,Viral carcinogenesis
Ghir_A04G008810,ko05203,Viral carcinogenesis
Ghir_A04G012390,ko05203,Viral carcinogenesis
Ghir_A04G015500,ko05203,Viral carcinogenesis
Ghir_A05G001120,ko05203,Viral carcinogenesis
Ghir_A05G002540,ko05203,Viral carcinogenesis
Ghir_A05G007950,ko05203,Viral carcinogenesis
Ghir_A05G009510,ko05203,Viral carcinogenesis
Ghir_A05G010130,ko05203,Viral carcinogenesis
Ghir_A05G010220,ko05203,Viral carcinogenesis
Ghir_A05G010740,ko05203,Viral carcinogenesis
Ghir_A05G011000,ko05203,Viral carcinogenesis
Ghir_A05G012040,ko05203,Viral carcinogenesis
Ghir_A05G016010,ko05203,Viral carcinogenesis
Ghir_A05G018890,ko05203,Viral carcinogenesis
Ghir_A05G021250,ko05203,Viral carcinogenesis
Ghir_A05G022260,ko05203,Viral carcinogenesis
Ghir_A05G022550,ko05203,Viral carcinogenesis
Ghir_A05G022890,ko05203,Viral carcinogenesis
Ghir_A05G023060,ko05203,Viral carcinogenesis
Ghir_A05G023950,ko05203,Viral carcinogenesis
Ghir_A05G024240,ko05203,Viral carcinogenesis
Ghir_A05G024590,ko05203,Viral carcinogenesis
Ghir_A05G026000,ko05203,Viral carcinogenesis
Ghir_A05G026910,ko05203,Viral carcinogenesis
Ghir_A05G027120,ko05203,Viral carcinogenesis
Ghir_A05G028930,ko05203,Viral carcinogenesis
Ghir_A05G031880,ko05203,Viral carcinogenesis
Ghir_A05G038390,ko05203,Viral carcinogenesis
Ghir_A05G039110,ko05203,Viral carcinogenesis
Ghir_A05G041160,ko05203,Viral carcinogenesis
Ghir_A06G000220,ko05203,Viral carcinogenesis
Ghir_A06G002160,ko05203,Viral carcinogenesis
Ghir_A06G003550,ko05203,Viral carcinogenesis
Ghir_A06G003700,ko05203,Viral carcinogenesis
Ghir_A06G004890,ko05203,Viral carcinogenesis
Ghir_A06G004940,ko05203,Viral carcinogenesis
Ghir_A06G006740,ko05203,Viral carcinogenesis
Ghir_A06G006960,ko05203,Viral carcinogenesis
Ghir_A06G012470,ko05203,Viral carcinogenesis
Ghir_A06G014530,ko05203,Viral carcinogenesis
Ghir_A06G015590,ko05203,Viral carcinogenesis
Ghir_A06G019680,ko05203,Viral carcinogenesis
Ghir_A06G019700,ko05203,Viral carcinogenesis
Ghir_A06G020840,ko05203,Viral carcinogenesis
Ghir_A06G020860,ko05203,Viral carcinogenesis
Ghir_A06G020870,ko05203,Viral carcinogenesis
Ghir_A06G021550,ko05203,Viral carcinogenesis
Ghir_A07G000050,ko05203,Viral carcinogenesis
Ghir_A07G003590,ko05203,Viral carcinogenesis
Ghir_A07G005110,ko05203,Viral carcinogenesis
Ghir_A07G007770,ko05203,Viral carcinogenesis
Ghir_A07G009040,ko05203,Viral carcinogenesis
Ghir_A07G010430,ko05203,Viral carcinogenesis
Ghir_A07G010810,ko05203,Viral carcinogenesis
Ghir_A07G012160,ko05203,Viral carcinogenesis
Ghir_A07G012170,ko05203,Viral carcinogenesis
Ghir_A07G016450,ko05203,Viral carcinogenesis
Ghir_A07G017770,ko05203,Viral carcinogenesis
Ghir_A07G017850,ko05203,Viral carcinogenesis
Ghir_A07G019100,ko05203,Viral carcinogenesis
Ghir_A07G021780,ko05203,Viral carcinogenesis
Ghir_A07G023220,ko05203,Viral carcinogenesis
Ghir_A08G000260,ko05203,Viral carcinogenesis
Ghir_A08G000370,ko05203,Viral carcinogenesis
Ghir_A08G000430,ko05203,Viral carcinogenesis
Ghir_A08G000560,ko05203,Viral carcinogenesis
Ghir_A08G000580,ko05203,Viral carcinogenesis
Ghir_A08G002440,ko05203,Viral carcinogenesis
Ghir_A08G004020,ko05203,Viral carcinogenesis
Ghir_A08G006150,ko05203,Viral carcinogenesis
Ghir_A08G008850,ko05203,Viral carcinogenesis
Ghir_A08G010050,ko05203,Viral carcinogenesis
Ghir_A08G014860,ko05203,Viral carcinogenesis
Ghir_A08G018810,ko05203,Viral carcinogenesis
Ghir_A08G019660,ko05203,Viral carcinogenesis
Ghir_A08G020210,ko05203,Viral carcinogenesis
Ghir_A08G021050,ko05203,Viral carcinogenesis
Ghir_A08G022240,ko05203,Viral carcinogenesis
Ghir_A08G025130,ko05203,Viral carcinogenesis
Ghir_A09G000700,ko05203,Viral carcinogenesis
Ghir_A09G002390,ko05203,Viral carcinogenesis
Ghir_A09G004330,ko05203,Viral carcinogenesis
Ghir_A09G009240,ko05203,Viral carcinogenesis
Ghir_A09G009610,ko05203,Viral carcinogenesis
Ghir_A09G009620,ko05203,Viral carcinogenesis
Ghir_A09G009630,ko05203,Viral carcinogenesis
Ghir_A09G010210,ko05203,Viral carcinogenesis
Ghir_A09G011400,ko05203,Viral carcinogenesis
Ghir_A09G013030,ko05203,Viral carcinogenesis
Ghir_A09G015170,ko05203,Viral carcinogenesis
Ghir_A09G023520,ko05203,Viral carcinogenesis
Ghir_A10G002110,ko05203,Viral carcinogenesis
Ghir_A10G002610,ko05203,Viral carcinogenesis
Ghir_A10G004610,ko05203,Viral carcinogenesis
Ghir_A10G007570,ko05203,Viral carcinogenesis
Ghir_A10G011770,ko05203,Viral carcinogenesis
Ghir_A10G017030,ko05203,Viral carcinogenesis
Ghir_A10G019910,ko05203,Viral carcinogenesis
Ghir_A10G020330,ko05203,Viral carcinogenesis
Ghir_A10G021840,ko05203,Viral carcinogenesis
Ghir_A11G001060,ko05203,Viral carcinogenesis
Ghir_A11G001070,ko05203,Viral carcinogenesis
Ghir_A11G001110,ko05203,Viral carcinogenesis
Ghir_A11G002230,ko05203,Viral carcinogenesis
Ghir_A11G002980,ko05203,Viral carcinogenesis
Ghir_A11G004470,ko05203,Viral carcinogenesis
Ghir_A11G013440,ko05203,Viral carcinogenesis
Ghir_A11G016470,ko05203,Viral carcinogenesis
Ghir_A11G018320,ko05203,Viral carcinogenesis
Ghir_A11G019580,ko05203,Viral carcinogenesis
Ghir_A11G022000,ko05203,Viral carcinogenesis
Ghir_A11G023970,ko05203,Viral carcinogenesis
Ghir_A11G027920,ko05203,Viral carcinogenesis
Ghir_A11G027930,ko05203,Viral carcinogenesis
Ghir_A11G034170,ko05203,Viral carcinogenesis
Ghir_A12G001850,ko05203,Viral carcinogenesis
Ghir_A12G002080,ko05203,Viral carcinogenesis
Ghir_A12G003770,ko05203,Viral carcinogenesis
Ghir_A12G016330,ko05203,Viral carcinogenesis
Ghir_A12G020690,ko05203,Viral carcinogenesis
Ghir_A12G020760,ko05203,Viral carcinogenesis
Ghir_A12G026610,ko05203,Viral carcinogenesis
Ghir_A12G027820,ko05203,Viral carcinogenesis
Ghir_A13G006290,ko05203,Viral carcinogenesis
Ghir_A13G006900,ko05203,Viral carcinogenesis
Ghir_A13G008220,ko05203,Viral carcinogenesis
Ghir_A13G010200,ko05203,Viral carcinogenesis
Ghir_A13G010620,ko05203,Viral carcinogenesis
Ghir_A13G018380,ko05203,Viral carcinogenesis
Ghir_A13G019340,ko05203,Viral carcinogenesis
Ghir_A13G019980,ko05203,Viral carcinogenesis
Ghir_A13G022300,ko05203,Viral carcinogenesis
Ghir_A13G022530,ko05203,Viral carcinogenesis
Ghir_A13G024110,ko05203,Viral carcinogenesis
Ghir_A13G024140,ko05203,Viral carcinogenesis
Ghir_A13G024630,ko05203,Viral carcinogenesis
Ghir_D01G001190,ko05203,Viral carcinogenesis
Ghir_D01G001410,ko05203,Viral carcinogenesis
Ghir_D01G012630,ko05203,Viral carcinogenesis
Ghir_D01G013150,ko05203,Viral carcinogenesis
Ghir_D01G013220,ko05203,Viral carcinogenesis
Ghir_D01G014540,ko05203,Viral carcinogenesis
